date,species,trap,addressnumberandstreet,latitude,longitude,nummosquitos,wnvpresent
2013-07-19,RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,30,0
2013-07-19,PIPIENS/RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,6,0
2013-07-19,RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,2,0
2013-07-19,PIPIENS/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,3,0
2013-07-19,RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,8,0
2013-07-19,PIPIENS/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,23,0
2013-07-19,RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,34,0
2013-07-19,PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,25,0
2013-07-19,RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,36,0
2013-07-19,PIPIENS/RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,0
2013-07-19,RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,6,0
2013-07-19,PIPIENS/RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,2,0
2013-07-19,RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,4,0
2013-07-19,PIPIENS/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,26,0
2013-07-19,RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,19,0
2013-07-19,PIPIENS/RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,6,0
2013-07-19,RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,8,0
2013-07-19,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,40,0
2013-07-19,RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,10,0
2013-07-19,PIPIENS/RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,2,0
2013-07-19,RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,3,0
2013-07-19,PIPIENS/RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,7,1
2013-07-19,PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,28,0
2013-07-19,PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,50,1
2013-07-19,PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,28,0
2013-07-19,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,46,0
2013-07-19,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,50,0
2013-07-19,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,43,0
2013-07-19,PIPIENS/RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,46,0
2013-07-19,RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,24,0
2013-07-19,RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,29,0
2013-07-19,PIPIENS/RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,4,0
2013-07-19,PIPIENS/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,44,0
2013-07-19,RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,12,0
2013-07-19,PIPIENS/RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,23,1
2013-07-19,RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,20,0
2013-07-19,RESTUANS,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,1,0
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,0
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,0
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,1
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,0
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,38,0
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,17,0
2013-07-19,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,0
2013-07-19,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,0
2013-07-19,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,34,0
2013-07-19,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,50,0
2013-07-19,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,38,0
2013-07-19,PIPIENS/RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,2,0
2013-07-19,RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,4,0
2013-07-19,PIPIENS/RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,10,0
2013-07-19,RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,2,0
2013-07-19,PIPIENS/RESTUANS,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,7,0
2013-07-19,RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,28,0
2013-07-19,RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,26,0
2013-07-19,PIPIENS/RESTUANS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,17,0
2013-07-19,PIPIENS/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,8,0
2013-07-19,PIPIENS/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,30,0
2013-07-19,RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,24,0
2013-07-19,PIPIENS/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,11,0
2013-07-19,RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,25,0
2013-07-19,PIPIENS/RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,3,0
2013-07-19,RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,5,0
2013-07-19,RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,22,0
2013-07-19,RESTUANS,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,1,0
2013-07-19,PIPIENS/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,2,0
2013-07-19,PIPIENS/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0
2013-07-19,RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,6,0
2013-07-19,PIPIENS/RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,31,0
2013-07-19,RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,10,0
2013-07-19,PIPIENS/RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,16,0
2013-07-19,PIPIENS/RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,36,0
2013-07-19,RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,10,0
2013-07-19,PIPIENS/RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,20,0
2013-07-19,RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,2,0
2013-07-19,PIPIENS/RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,3,0
2013-07-19,RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0
2013-07-19,PIPIENS/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,37,0
2013-07-19,RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,42,0
2013-07-19,RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,47,0
2013-07-19,PIPIENS/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,2,0
2013-07-19,RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,6,0
2013-07-19,PIPIENS/RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,9,0
2013-07-19,RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,21,0
2013-07-19,PIPIENS/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,38,0
2013-07-19,RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,39,0
2013-07-19,RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,38,0
2013-07-19,PIPIENS/RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,7,0
2013-07-19,RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,13,1
2013-07-19,PIPIENS/RESTUANS,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,5,0
2013-07-19,RESTUANS,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,2,0
2013-07-19,PIPIENS/RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,20,0
2013-07-19,RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,44,0
2013-07-19,PIPIENS/RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,23,0
2013-07-19,RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,14,0
2013-07-19,RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,50,0
2013-07-19,PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,50,0
2013-07-19,PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,50,0
2013-07-19,PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,22,0
2013-07-19,PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,50,0
2013-07-19,PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,50,0
2013-07-19,PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,50,0
2013-07-19,RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,19,0
2013-07-19,RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,50,0
2013-07-19,RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,2,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,5,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,49,1
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,43,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,18,0
2013-07-19,PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,15,0
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,16,0
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,5,0
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,47,1
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,46,0
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,46,1
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,2,0
2013-07-19,RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0
2013-07-19,PIPIENS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,4,0
2013-07-19,RESTUANS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,2,0
2013-07-19,PIPIENS/RESTUANS,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,17,0
2013-07-19,PIPIENS/RESTUANS,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,1,0
2013-07-19,RESTUANS,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,1,0
2013-07-19,PIPIENS/RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,45,0
2013-07-19,RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,50,0
2013-07-19,RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,50,1
2013-07-19,RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,43,0
2013-07-19,RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,26,0
2013-07-19,PIPIENS/RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,30,0
2013-07-19,PIPIENS/RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,28,0
2013-07-19,RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,35,0
2013-07-19,PIPIENS/RESTUANS,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,2,0
2013-07-19,RESTUANS,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,3,0
2013-07-19,PIPIENS/RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,23,0
2013-07-19,PIPIENS/RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,50,0
2013-07-19,RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,21,0
2013-07-19,RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,33,1
2013-07-19,PIPIENS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,2,0
2013-07-19,PIPIENS/RESTUANS,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,12,0
2013-07-19,RESTUANS,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,34,1
2013-07-19,PIPIENS/RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,37,0
2013-07-19,PIPIENS/RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,17,1
2013-07-19,RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,43,1
2013-07-19,RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,26,0
2013-07-19,PIPIENS/RESTUANS,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,9,0
2013-07-19,PIPIENS/RESTUANS,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,23,0
2013-07-19,RESTUANS,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,44,0
2013-07-19,PIPIENS/RESTUANS,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,30,0
2013-07-19,PIPIENS/RESTUANS,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,29,0
2013-07-19,RESTUANS,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,13,0
2013-07-19,PIPIENS/RESTUANS,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,25,0
2013-07-19,RESTUANS,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,8,0
2013-07-19,PIPIENS/RESTUANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,15,0
2013-07-19,PIPIENS/RESTUANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,43,0
2013-07-19,RESTUANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,31,0
2013-07-19,PIPIENS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,4,0
2013-07-19,SALINARIUS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,1,0
2013-07-19,RESTUANS,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,2,0
2013-07-19,PIPIENS/RESTUANS,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,13,0
2013-07-19,RESTUANS,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,3,0
2013-07-25,PIPIENS/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,3,0
2013-07-25,RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,21,0
2013-07-25,PIPIENS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,4,0
2013-07-25,PIPIENS/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,1,0
2013-07-25,RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,2,0
2013-07-25,PIPIENS/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,47,0
2013-07-25,RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,42,0
2013-07-25,PIPIENS/RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,4,0
2013-07-25,RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,1,0
2013-07-25,PIPIENS/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,0
2013-07-25,RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,0
2013-07-25,RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,3,1
2013-07-25,PIPIENS/RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0
2013-07-25,RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,6,0
2013-07-25,PIPIENS/RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,50,0
2013-07-25,RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,20,0
2013-07-25,PIPIENS/RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,5,0
2013-07-25,RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,4,0
2013-07-25,PIPIENS/RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,5,0
2013-07-25,RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,3,0
2013-07-25,PIPIENS/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,0
2013-07-25,RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,5,0
2013-07-25,PIPIENS/RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,1,0
2013-07-25,RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,8,0
2013-07-25,PIPIENS/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,8,0
2013-07-25,RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,2,0
2013-07-25,PIPIENS/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,22,0
2013-07-25,RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,4,0
2013-07-25,PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,38,0
2013-07-25,RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,17,0
2013-07-25,PIPIENS/RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,8,0
2013-07-25,PIPIENS/RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,2,0
2013-07-25,RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,1,0
2013-07-25,PIPIENS/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,26,0
2013-07-25,RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0
2013-07-25,RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,3,0
2013-07-25,PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,22,0
2013-07-25,RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,3,0
2013-07-25,PIPIENS/RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,5,0
2013-07-25,RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,3,0
2013-07-25,RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,16,0
2013-07-25,PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,49,0
2013-07-25,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,50,0
2013-07-25,RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,19,0
2013-07-25,PIPIENS/RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,31,0
2013-07-25,RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,37,0
2013-07-25,RESTUANS,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,18,0
2013-07-25,PIPIENS/RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,1,0
2013-07-25,RESTUANS,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,2,0
2013-07-25,PIPIENS/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,16,0
2013-07-25,PIPIENS/RESTUANS,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,14,0
2013-07-25,PIPIENS/RESTUANS,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,4,0
2013-07-25,RESTUANS,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,1,0
2013-07-25,PIPIENS/RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,21,0
2013-07-25,RESTUANS,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,16,0
2013-07-25,PIPIENS/RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,7,0
2013-07-25,RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,2,0
2013-07-25,PIPIENS/RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,4,0
2013-07-25,RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,1,0
2013-07-25,PIPIENS/RESTUANS,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,4,0
2013-07-25,PIPIENS/RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,6,0
2013-07-25,RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,10,0
2013-07-25,RESTUANS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,7,0
2013-07-25,RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,3,0
2013-07-25,PIPIENS/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,23,0
2013-07-25,RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,7,0
2013-07-25,PIPIENS/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,7,0
2013-07-25,RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,10,0
2013-07-25,RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,2,0
2013-07-25,PIPIENS/RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,19,0
2013-07-25,RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,10,0
2013-07-25,TERRITANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,3,0
2013-07-25,PIPIENS/RESTUANS,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,4,0
2013-07-25,PIPIENS/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,18,1
2013-07-25,PIPIENS/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,4,0
2013-07-25,RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,1,0
2013-07-25,PIPIENS/RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,22,0
2013-07-25,RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,26,0
2013-07-25,PIPIENS,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,6,0
